2010	5	21	3	1556
2014	3	12	4	1488
2009	9	36	2	1606
2016	10	41	4	1397
2012	7	27	7	1245
2009	1	2	5	1494
2010	2	7	5	1391
2014	5	21	3	1603
2011	7	30	2	1551
2014	9	38	3	1565
2011	1	2	2	1376
2014	5	21	5	1432
2011	12	48	7	1135
2008	7	30	1	1528
2008	3	12	3	1399
2014	11	45	6	1326
2010	12	49	3	1416
2009	10	41	1	1418
2010	6	23	2	1611
2009	1	5	5	1431
2013	1	1	6	1267
2007	5	19	5	1516
2014	7	29	5	1443
2011	8	34	3	1566
2009	9	40	1	1362
2012	9	37	2	1456
2013	8	32	7	1380
2007	3	10	7	1178
2010	7	28	1	1466
2010	1	1	5	1444
2012	6	23	3	1553
2010	1	2	4	1564
2016	5	21	3	1440
2012	7	31	1	1517
2011	6	23	2	1623
2012	1	2	6	1215
2007	8	32	3	1565
2011	12	49	3	1355
2012	12	49	3	1429
2014	11	46	7	1186
2013	9	38	3	1501
2008	3	13	7	1107
2008	9	37	7	1349
2015	10	42	3	1489
2008	3	13	1	1399
2012	3	12	4	1555
2010	6	22	4	1599
2016	5	18	2	1370
2007	10	41	4	1588
2008	8	33	5	1559
2016	5	18	4	1352
2006	11	45	5	1586
2006	3	9	3	1535
2011	9	35	6	1363
2010	9	35	3	1544
2007	5	18	6	1369
2011	8	35	1	1328
2008	1	4	5	1458
2011	5	19	6	1308
2014	12	50	7	1203
2012	1	4	4	1485
2013	3	9	7	1086
2012	7	28	6	1496
2015	8	32	6	1408
2016	10	43	5	1343
2012	1	4	2	1608
2013	9	37	2	1403
2015	1	4	6	1059
2013	3	13	2	1380
2009	6	25	1	1468
2008	3	11	2	1571
2012	9	35	7	1236
2010	2	6	4	1214
2015	6	24	5	1467
2012	5	20	1	1370
2011	11	45	1	1472
2008	12	50	6	1316
2013	11	45	3	1458
2015	1	5	4	1159
2009	7	29	5	1535
2014	2	8	6	1423
2007	5	21	5	1584
2010	2	8	6	1178
2015	7	30	1	1444
2008	11	48	4	768
2007	10	42	5	1608
2009	4	18	2	1541
2009	2	7	3	1595
2014	5	20	7	1373
2009	3	11	1	1415
2009	6	26	6	1357
2011	12	51	4	1487
2014	3	11	4	1333
2014	9	37	2	1430
2013	8	33	5	1541
2009	10	44	3	1441
2008	12	49	7	1082
2008	4	15	3	1565
2012	8	31	5	1560
2006	8	32	2	1762
2016	10	42	5	1498
2013	7	28	5	1453
2007	6	23	4	1597
2012	9	38	6	1475
2014	5	19	1	1395
2011	1	4	1	1096
2012	12	52	6	1222
2010	8	31	7	1323
2008	4	18	1	1244
2013	1	2	7	1216
2011	9	37	2	1426
2008	6	23	6	1325
2013	3	11	4	1390
2008	1	2	1	1564
2012	10	40	4	1599
2013	8	35	6	1387
2010	7	27	3	1518
2012	10	40	6	1530
2010	7	27	5	1529
2011	5	21	6	1342
2016	1	2	5	1417
2011	12	48	5	1459
2015	1	3	2	1344
2011	6	26	1	1477
2015	3	10	2	1144
2015	10	41	2	1488
2006	9	36	1	1330
2006	11	46	2	1646
2008	9	36	1	1238
2013	7	27	5	1535
2012	8	33	1	1487
2007	11	47	4	831
2012	6	24	2	1466
2014	7	29	3	1547
2007	11	47	2	1449
2010	8	32	3	1649
2008	8	34	1	1558
2009	7	27	3	1611
2014	1	1	7	956
2015	4	17	2	1486
2009	2	9	1	1264
2015	5	21	1	1493
2007	10	44	1	1442
2007	8	35	2	1625
2014	11	47	5	1299
2012	6	23	1	1312
2015	4	15	2	1354
2008	12	51	4	1553
2011	2	5	7	978
2011	11	45	3	1586
2009	9	39	6	1373
2007	2	5	4	1484
2014	3	9	6	1292
2012	12	49	1	1289
2013	12	52	1	1280
2014	4	16	1	1238
2010	2	5	2	1453
2011	3	10	3	1483
2009	1	4	4	1485
2012	5	19	3	1568
2015	6	27	1	1383
2007	10	41	6	1404
2012	5	19	5	1510
2011	11	46	2	1474
2014	10	44	1	1399
2009	7	30	1	1552
2015	7	31	3	1578
2007	12	51	2	1601
2007	9	39	1	1554
2009	4	17	3	1557
2011	7	27	5	1475
2014	1	2	6	1251
2016	2	6	5	1246
2016	2	8	6	1211
2012	3	11	4	1461
2016	2	6	3	1376
2014	3	10	2	1278
2013	3	9	5	1343
2013	7	29	5	1452
2014	5	19	7	1178
2006	7	29	3	1714
2014	2	9	4	1259
2009	6	25	7	1124
2010	3	10	1	1390
2015	3	12	2	1342
2011	3	9	2	1419
2013	7	29	7	1352
2012	10	42	4	1543
2014	4	14	3	1440
2010	6	25	5	1562
2007	7	27	3	1285
2014	2	6	5	1389
2006	3	13	5	1460
2015	10	44	5	1307
2013	11	45	1	1343
2016	6	23	7	1195
2007	2	6	5	1406
2006	10	41	3	1469
2007	5	21	4	1614
2016	2	5	7	1068
2010	2	8	7	972
2007	11	47	1	1368
2006	8	31	2	1535
2016	3	13	1	1233
2007	11	48	3	1481
2006	4	14	4	1590
2010	7	26	4	1539
2015	9	39	1	1438
2015	11	45	1	1429
2010	1	3	5	1606
2016	4	15	3	1480
2006	1	4	7	1197
2010	11	47	1	1397
2008	1	1	2	1439
2009	11	46	7	1223
2011	5	22	1	1126
2009	11	46	1	1411
2011	6	25	3	1553
2007	2	7	3	978
2013	3	12	7	1122
2007	4	18	1	1618
2008	9	39	3	1644
2012	11	45	1	1083
2011	11	44	7	1120
2010	2	8	1	1285
2007	1	4	5	1229
2006	4	13	7	1232
2011	1	4	2	1362
2009	12	52	3	1249
2006	12	49	1	1461
2006	9	39	2	1749
2014	5	21	6	1312
2013	12	50	3	1360
2015	8	32	3	1617
2008	1	2	6	1501
2010	10	42	7	1278
2009	3	14	1	1444
2010	10	42	1	1424
2012	7	30	2	1544
2010	2	7	6	1321
2007	9	38	7	1485
2015	3	10	5	1180
2015	3	10	3	1265
2012	5	18	4	1530
2009	1	3	2	1612
2008	6	24	1	1420
2008	7	30	2	1636
2013	11	48	2	1319
2008	12	52	7	1216
2010	3	12	3	1555
2009	1	5	6	1243
2015	7	28	2	1531
2007	5	19	6	1438
2007	10	40	3	1700
2011	11	47	7	1285
2009	12	53	1	1332
2012	9	37	1	1396
2014	10	41	5	1375
2008	5	21	6	1304
2013	3	10	5	1197
2016	4	16	4	1473
2016	8	33	3	1576
2007	1	2	7	1243
2012	7	29	3	1543
2014	8	31	5	1482
2007	1	2	1	1502
2007	9	36	5	1622
2012	6	23	6	1370
2009	6	24	2	1482
2011	6	23	1	1401
2016	10	40	5	1361
2008	5	18	7	1186
2013	7	30	5	1456
2016	11	47	2	1291
2008	5	22	2	1778
2008	2	6	2	1507
2007	4	15	5	1500
2014	8	35	7	1187
2011	11	46	5	1455
2010	4	16	3	1659
2009	5	22	5	1573
2011	1	2	1	1264
2007	10	41	7	1274
2014	6	24	4	1602
2011	11	46	3	1355
2014	10	44	2	1574
2007	12	51	3	1461
2007	10	41	1	1365
2016	2	6	6	1050
2010	7	29	4	1622
2007	12	51	5	1588
2015	6	23	2	1305
2015	11	48	4	800
2006	2	9	1	1347
2008	12	50	5	1466
2010	9	39	2	1597
2011	12	50	3	1433
2012	12	52	1	973
2015	9	36	2	1524
2006	8	33	1	1686
2006	6	26	3	1729
2011	11	45	2	1421
2008	4	15	2	1530
2006	5	19	6	1309
2016	10	39	6	1176
2013	7	29	4	1485
2015	2	6	1	893
2010	10	39	5	1408
2011	4	16	1	1364
2009	12	51	3	1478
2006	10	41	1	1488
2007	5	21	2	1712
2006	11	46	1	1540
2010	9	36	6	1395
2014	11	46	2	1369
2012	1	1	4	1425
2006	12	50	2	1686
2006	5	18	4	1607
2007	11	48	5	1484
2015	9	39	3	1489
2015	5	19	1	1251
2009	3	11	2	1521
2006	4	16	2	1519
2011	12	51	7	675
2016	8	33	1	1426
2014	3	11	7	1226
2009	8	33	1	1441
2011	12	51	1	1192
2013	6	26	1	1411
2008	12	49	4	1406
2008	4	15	4	1576
2012	8	31	6	1384
2006	2	7	4	1636
2011	4	15	4	1609
2010	3	9	2	1492
2014	8	33	4	1617
2012	5	21	4	1440
2006	8	32	7	1242
2007	1	4	3	1612
2014	11	46	4	1269
2009	5	20	6	1375
2011	4	13	6	1395
2013	6	23	5	1239
2015	8	35	2	1485
2006	12	49	3	1548
2012	6	25	1	1488
2010	8	31	4	1517
2008	3	13	2	1622
2013	12	50	1	1324
2012	2	8	6	1253
2010	8	31	2	1446
2014	10	42	1	1242
2007	2	8	3	1518
2013	8	35	5	1481
2011	8	33	2	1548
2007	12	49	7	1166
2012	4	14	2	1533
2009	1	4	5	1497
2015	12	49	4	1305
2012	10	40	3	1553
2009	11	48	4	757
2009	5	19	2	1501
2012	7	26	7	1283
2008	7	30	4	1649
2006	6	24	6	1376
2012	5	19	6	1395
2009	11	45	6	1362
2008	4	14	7	1293
2009	12	50	7	1084
2013	7	27	6	1304
2010	3	12	1	1217
2007	12	50	7	1046
2007	4	14	5	1329
2012	2	7	6	1338
2011	8	34	6	907
2008	10	42	6	1384
2012	6	24	7	1162
2008	5	21	4	1539
2015	2	9	4	1243
2013	8	32	2	1457
2015	4	17	1	1221
2006	12	52	2	1342
2013	8	32	4	1458
2016	2	7	4	1251
2010	7	28	2	1433
2006	6	23	1	1598
2007	9	36	3	1689
2009	3	13	6	1364
2015	3	11	7	1130
2009	3	9	7	1143
2010	10	41	6	1388
2007	2	5	7	1018
2012	12	49	6	1253
2008	10	41	5	1684
2010	2	6	3	740
2006	1	2	5	1617
2015	3	13	1	1152
2006	2	5	5	1536
2016	9	38	1	1162
2008	9	37	4	1561
2010	2	6	5	1306
2013	10	44	3	1559
2012	2	8	4	1346
2014	8	35	5	1481
2010	4	14	2	1475
2009	12	50	5	1323
2016	7	30	3	1492
2007	9	39	2	1753
2016	6	24	2	1481
2007	5	18	3	1718
2015	11	44	7	1375
2015	11	48	6	1200
2008	1	4	6	1335
2008	2	9	5	1378
2010	11	46	1	1444
2008	3	11	1	1466
2011	4	14	2	1459
2012	12	52	7	1031
2009	11	47	1	1500
2007	1	1	6	1365
2008	5	19	5	1360
2007	5	18	5	1565
2013	10	41	2	1511
2011	2	6	3	1338
2012	5	20	2	1364
2008	10	40	3	1582
2015	3	12	7	1142
2013	11	45	6	1416
2016	6	23	4	1477
2009	12	52	1	1139
2016	7	27	2	1492
2016	6	23	2	1449
2014	8	34	5	1312
2010	4	17	5	1603
2015	11	47	6	1232
2009	1	3	4	1284
2009	8	32	3	1655
2006	5	21	4	1685
2010	10	43	1	1479
2007	10	42	6	1521
2006	4	14	6	1301
2015	5	19	3	1462
2009	3	11	4	1548
2014	5	20	4	1483
2006	2	8	1	1259
2006	1	4	5	1420
2013	6	26	3	1561
2008	12	49	2	1658
2014	6	23	5	1532
2013	2	7	2	1493
2012	10	41	6	1279
2008	7	27	7	1221
2008	7	29	3	1632
2007	7	28	1	1505
2007	2	7	5	1327
2006	8	32	1	1632
2008	7	29	5	1587
2012	8	34	2	1575
2014	1	4	1	1300
2008	5	20	5	1418
2008	2	8	3	1485
2015	12	49	6	1283
2014	6	26	3	1522
2007	2	6	6	1258
2006	2	6	6	1284
2011	4	17	1	1281
2016	4	16	6	1326
2006	10	40	1	1631
2011	9	37	1	1343
2015	12	51	4	1243
2015	5	22	2	1519
2007	9	37	7	1351
2014	12	1	2	1085
2007	1	3	1	1372
2010	7	27	6	1403
2011	5	21	5	1523
2009	3	10	7	1167
2012	10	40	5	1601
2012	12	50	2	1501
2015	12	50	2	1345
2006	6	24	4	1608
2011	12	48	6	1231
2009	6	25	4	1324
2011	6	26	2	1640
2011	1	52	6	1376
2015	12	52	4	1046
2008	9	36	2	1583
2007	4	14	7	1001
2016	7	29	2	1484
2013	2	8	7	1181
2008	10	42	4	1646
2012	6	24	1	1466
2015	2	9	6	1122
2014	8	32	6	1340
2012	1	3	3	1417
2009	12	49	6	1237
2006	5	20	2	1566
2014	3	13	5	1435
2006	6	23	3	1425
2006	2	5	7	1139
2009	12	49	4	1504
2009	9	39	5	1565
2011	2	5	2	1222
2016	3	11	2	1412
2008	10	41	7	1222
2008	5	18	5	1526
2007	2	9	1	1347
2013	10	44	1	1363
2012	9	38	5	1542
2013	11	46	2	1296
2006	1	1	4	1666
2009	1	4	3	1451
2011	11	45	4	1541
2016	5	18	1	1252
2013	2	9	3	1342
2014	11	45	5	1409
2016	7	30	1	1308
2007	9	39	4	1764
2014	6	24	6	1393
2016	3	12	3	1372
2011	5	19	3	1602
2008	4	16	3	1570
2013	7	29	2	1477
2015	7	27	3	1464
2010	11	46	3	1545
2012	1	4	7	1159
2014	5	19	4	1426
2009	8	32	1	1478
2016	10	43	4	1276
2008	7	28	7	1242
2016	2	8	5	1311
2006	1	3	4	1638
2016	10	43	2	1314
2009	5	21	4	1564
2011	1	1	5	1299
2012	10	42	7	1209
2013	2	8	5	1383
2006	1	3	6	1428
2015	3	12	1	1319
2016	8	32	1	1491
2013	12	49	2	1461
2013	6	22	7	1230
2007	12	52	1	1164
2015	2	6	3	1270
2016	4	15	1	1417
2007	12	52	2	817
2011	10	41	1	1291
2012	3	13	1	1366
2015	7	28	1	1370
2009	7	29	2	1566
2010	2	8	2	1256
2006	12	48	7	1271
2016	3	13	2	1365
2012	6	26	3	1680
2007	10	42	3	1688
2006	4	14	1	1423
2009	2	7	6	1227
2015	9	39	4	1331
2011	9	38	2	1470
2006	4	14	7	1238
2015	5	19	2	1411
2012	4	15	1	1295
2006	1	4	2	1632
2016	4	13	7	1069
2009	8	35	2	1630
2006	1	4	4	1507
2013	2	7	3	1432
2008	11	47	2	1494
2011	4	15	7	1119
2009	2	9	4	1552
2013	2	7	5	1475
2015	10	40	7	1229
2016	8	31	1	1328
2009	12	52	6	938
2008	10	43	3	1478
2015	10	44	2	1338
2016	1	1	4	1393
2008	8	35	5	1543
2011	4	17	4	1428
2007	6	23	3	1737
2012	3	10	7	1097
2010	8	33	1	1421
2009	2	8	5	1398
2011	7	29	4	1527
2015	1	4	1	1118
2012	2	8	3	1448
2007	8	34	7	1342
2015	11	46	3	1390
2011	8	33	1	1453
2016	5	20	3	1586
2015	4	14	7	892
2015	9	38	7	1376
2014	11	48	3	1125
2006	12	52	1	706
2009	12	49	7	1097
2007	3	12	2	1551
2015	1	2	3	1027
2007	1	2	4	1574
2011	1	52	7	985
2015	6	26	5	1466
2009	7	27	4	1473
2009	7	31	5	1468
2009	10	41	6	1390
2007	8	35	5	1585
2016	7	29	3	1481
2013	2	8	6	1250
2010	6	23	5	1560
2015	11	45	2	1323
2008	5	21	3	1642
2014	6	25	3	1569
2016	7	29	5	1365
2008	8	34	6	1343
2007	6	26	5	1503
2015	2	9	1	1155
2006	6	23	2	1599
2015	5	21	6	1246
2007	6	24	2	1659
2012	6	23	5	1511
2008	7	27	4	1490
2013	4	17	4	1488
2015	3	9	7	914
2009	10	42	2	1626
2009	5	18	7	1130
2014	4	16	4	1323
2008	10	41	6	1404
2008	5	18	4	1538
2015	3	13	2	1285
2016	11	47	7	1076
2015	12	51	7	1090
2010	5	21	4	1512
2012	8	33	6	1326
2013	2	5	7	975
2014	2	9	3	1250
2011	3	10	4	1313
2006	10	42	2	1439
2009	4	17	6	1250
2009	7	30	6	1365
2014	6	24	7	1229
2014	3	14	1	1261
2006	4	15	3	1719
2014	1	2	1	1259
2015	6	23	7	1195
2016	11	47	1	1219
2013	5	18	4	1458
2009	8	32	6	1422
2006	5	21	7	1212
2013	2	6	7	969
2009	3	12	3	1575
2009	11	47	2	1646
2011	3	9	7	1005
2010	10	40	3	1679
2008	10	44	2	1292
2014	4	16	6	1267
2016	1	4	4	1406
2010	11	45	2	1463
2014	4	14	4	1408
2009	8	31	7	1233
2012	8	35	1	1361
2010	10	39	6	1508
2011	11	45	7	1209
2015	10	43	6	1216
2015	2	6	4	1232
2010	12	51	5	981
2010	6	25	2	1553
2016	7	27	1	1116
2007	6	22	5	1580
2007	4	17	2	1672
2007	5	21	1	1616
2015	2	6	2	993
2011	4	16	2	1339
2014	12	49	1	1349
2007	2	9	2	1508
2015	1	5	3	1153
2007	12	48	7	1080
2016	12	49	7	1068
2010	10	43	2	1653
2013	4	14	5	1375
2010	8	34	2	1450
2008	8	32	4	1682
2015	5	19	4	1426
2016	8	33	6	1317
2007	8	33	6	1381
2006	4	16	1	1499
2010	3	9	7	1209
2013	10	42	6	1304
2011	12	51	2	1476
2014	9	37	5	1470
2009	11	46	4	1421
2014	6	23	6	1283
2008	4	15	7	1351
2006	2	5	4	1604
2006	8	32	4	1679
2013	4	14	7	1103
2016	7	28	7	1198
2007	1	4	6	1302
2016	1	3	4	1362
2006	4	13	6	1359
2006	3	11	2	1601
2015	6	25	4	1544
2015	12	49	5	1392
2012	3	10	5	1475
2008	11	48	3	1446
2013	12	50	4	1290
2010	8	33	3	1550
2010	8	31	1	1449
2016	12	48	5	1358
2013	12	50	2	1378
2010	12	50	5	1419
2012	2	8	5	1261
2008	1	2	5	1572
2007	9	37	4	1624
2009	7	28	4	1556
2006	8	34	3	1617
2007	1	3	2	1636
2014	8	32	5	1518
2013	4	16	2	1422
2016	5	20	1	1418
2012	4	14	7	1003
2012	4	17	2	1409
2015	12	49	3	1326
2012	4	14	1	1453
2012	6	25	2	1569
2015	5	18	7	1153
2014	11	48	1	1355
2014	7	28	3	1560
2015	3	10	6	1185
2016	8	34	2	1456
2009	11	48	7	1224
2014	9	38	4	1558
2015	10	41	5	1406
2013	5	22	1	1189
2010	12	48	6	1298
2013	4	15	3	1498
2015	1	3	5	1282
2006	6	24	1	1701
2010	3	12	4	1627
2008	2	7	7	1114
2009	10	41	4	1615
2010	12	49	4	1295
2010	3	12	2	1454
2016	4	15	2	1319
2010	6	23	7	1227
2007	12	50	4	1318
2009	4	15	2	1518
2016	12	51	4	1355
2013	5	18	6	1256
2007	3	10	2	1297
2006	6	23	4	1516
2011	10	39	6	1253
2009	2	9	6	1292
2015	4	15	5	1225
2015	2	8	3	1232
2007	9	36	6	1503
2009	4	17	4	1508
2007	10	41	2	1729
2016	3	11	1	1146
2012	12	49	5	1310
2015	5	22	7	1196
2006	1	2	6	1306
2008	2	6	5	1563
2010	5	21	6	1376
2013	9	38	6	1416
2014	2	9	1	1252
2008	2	6	3	1642
2011	10	40	1	1292
2015	10	42	4	1530
2011	11	46	6	1368
2009	12	50	6	1302
2012	3	12	1	1421
2010	6	22	3	1648
2007	12	51	6	1283
2015	7	31	5	1418
2011	7	27	2	1743
2013	10	41	1	1424
2016	6	24	1	1457
2006	12	51	7	981
2014	12	50	2	1069
2015	11	48	5	1240
2009	5	20	5	1574
2013	9	37	5	1474
2006	6	22	7	1323
2012	12	52	2	718
2016	4	16	1	1442
2010	10	42	4	1610
2013	10	41	7	1252
2006	11	45	2	1440
2012	3	9	6	1278
2015	6	24	2	1433
2013	6	25	2	1420
2013	7	29	1	1401
2016	7	27	7	1166
2006	1	3	5	1592
2016	6	23	1	1490
2013	12	49	3	1431
2014	12	49	3	1240
2015	1	5	1	855
2010	9	36	5	1484
2006	12	50	5	1550
2013	12	49	5	1468
2015	11	48	3	1258
2016	12	49	5	1264
2006	12	50	3	1480
2008	11	48	1	1408
2009	1	3	1	1290
2009	2	7	4	1536
2009	3	11	7	1205
2015	9	39	2	1527
2013	6	26	6	1382
2008	12	49	1	1449
2013	9	36	3	1467
2009	10	44	4	1473
2009	10	40	5	1539
2015	3	11	4	1403
2008	7	29	6	1387
2006	6	25	3	1841
2012	8	34	7	1323
2015	10	40	5	1142
2012	8	34	1	1490
2007	8	32	4	1674
2006	10	44	1	1575
2014	7	28	1	1426
2008	5	20	6	1359
2006	12	49	2	1513
2016	1	1	6	1328
2006	9	39	1	1759
2010	6	24	4	1591
2014	7	31	2	1603
2006	12	49	4	1528
2006	5	19	5	1524
2014	9	36	7	1330
2015	2	7	7	965
2013	1	2	2	1425
2008	7	28	4	1499
2015	5	22	1	1181
2013	12	52	6	1294
2014	12	52	2	1140
2006	9	35	7	1211
2007	8	34	5	1560
2014	9	36	5	1527
2015	4	14	5	1340
2016	12	52	4	1183
2007	6	25	4	1629
2006	2	6	5	1474
2015	9	36	3	1499
2010	3	10	6	1027
2016	1	2	2	1301
2012	12	50	1	1406
2008	7	30	7	1322
2014	4	17	5	1439
2015	1	3	7	995
2006	6	24	7	1208
2015	9	36	5	1532
2006	9	36	6	1399
2007	4	14	2	1422
2013	1	1	3	1299
2010	4	15	7	1156
2016	4	15	4	1390
2008	10	42	1	1320
2016	11	46	1	1275
2007	4	14	4	1365
2016	9	37	2	1357
2011	11	47	4	751
2011	8	34	5	1351
2008	10	42	7	1218
2012	6	24	4	1496
2008	5	21	5	1631
2013	8	32	1	1360
2008	8	34	4	1592
2006	8	33	2	1670
2013	12	51	7	1304
2011	7	28	6	1391
2006	7	28	1	1647
2015	9	37	7	1191
2012	4	16	4	1538
2006	12	52	7	951
2016	4	17	3	1279
2012	3	9	4	1371
2010	12	52	4	1123
2014	9	39	6	1414
2011	7	30	5	1415
2009	10	43	4	1577
2014	11	46	1	1439
2013	10	44	4	1513
2006	1	1	7	1282
2010	3	9	1	1281
2013	9	38	4	1525
2010	4	14	5	1543
2013	12	48	7	1192
2013	10	44	2	1462
2006	3	13	2	1563
2011	10	40	3	1511
2013	11	46	1	1201
2012	11	47	2	1368
2014	8	35	4	1526
2016	12	50	6	1011
2010	4	14	3	1536
2011	3	10	6	1419
2012	3	12	3	1586
2016	7	30	4	1421
2007	9	39	7	1314
2014	8	35	2	1480
2011	4	13	5	1308
2016	7	30	2	1489
2009	7	30	4	1438
2016	4	14	7	1153
2012	2	6	3	1471
2008	1	4	3	1632
2013	1	4	2	1223
2008	8	33	2	1619
2014	1	2	3	1297
2015	6	23	1	1276
2010	11	46	6	1425
2006	9	38	1	1550
2013	11	45	5	1437
2006	10	41	6	1304
2010	9	39	1	1438
2013	9	37	7	1324
2016	10	43	1	1331
2016	4	16	7	1139
2011	3	9	5	1442
2012	11	44	6	916
2006	7	28	3	1555
2016	11	44	6	1300
2010	4	13	4	1455
2014	4	14	6	1342
2015	9	40	1	1376
2012	3	11	3	1562
2015	3	12	4	1320
2014	6	24	1	1360
2006	1	3	3	1522
2010	12	51	7	568
2014	2	8	1	1060
2014	2	6	2	1300
2007	6	22	7	1234
2015	8	35	5	1522
2014	12	49	2	1263
2010	3	9	4	1556
2006	12	50	6	1254
2008	11	48	6	1274
2014	12	49	4	1202
2013	1	3	7	1115
2016	12	49	4	1403
2013	11	48	5	1311
2015	9	39	7	1189
2013	5	18	7	1191
2016	7	29	6	1349
2007	8	33	5	1494
2014	5	20	3	1534
2013	6	26	5	1473
2012	10	41	3	1511
2008	11	47	7	1107
2007	7	28	4	1671
2013	2	7	6	1307
2008	9	39	4	1484
2015	2	9	2	1094
2012	8	34	4	1584
2015	10	40	4	1333
2008	6	25	5	1619
2011	10	43	2	1474
2006	9	39	4	1734
2006	10	44	2	1597
2015	6	25	7	1210
2014	2	7	1	1219
2008	4	18	3	1472
2013	1	2	5	1384
2009	2	8	6	1318
2015	5	22	4	1438
2013	1	2	3	1469
2015	8	32	4	1639
2007	8	34	2	1377
2009	9	36	6	1431
2011	9	37	6	1250
2008	3	11	4	1560
2007	8	34	4	1640
2013	8	35	2	1515
2014	1	1	5	836
2015	4	14	4	1438
2011	5	17	7	1135
2013	10	43	3	1457
2012	7	30	7	1260
2010	2	7	3	1279
2014	5	21	1	1395
2011	5	21	2	1637
2013	9	39	3	1577
2015	1	3	6	1157
2009	12	49	2	1480
2010	8	34	3	1456
2012	10	44	2	670
2008	2	7	4	1352
2008	9	36	5	1622
2009	10	41	3	1542
2007	4	14	1	1397
2013	1	1	2	1395
2014	11	45	2	1428
2008	10	42	2	1657
2009	4	15	1	1334
2012	1	3	6	1108
2013	1	1	4	1369
2007	5	19	3	1635
2008	8	34	3	1618
2014	7	29	7	1340
2012	9	37	4	1463
2016	5	17	7	1005
2008	8	32	7	1322
2008	8	34	5	1622
2009	6	23	4	1333
2015	4	17	6	1241
2009	2	9	5	1576
2014	5	18	7	1226
2009	6	24	7	1230
2011	6	23	4	1347
2010	12	52	5	1017
2016	11	47	4	759
2014	4	16	3	1407
2008	10	41	3	1551
2008	12	50	2	1536
2016	1	3	7	635
2008	3	13	5	1526
2010	4	14	6	1283
2011	3	10	1	1257
2007	5	22	2	1903
2010	7	28	7	1276
2015	4	18	2	1383
2010	1	3	2	1568
2006	10	42	1	1552
2011	9	39	1	1559
2009	7	30	3	1628
2011	1	2	4	1262
2008	4	16	6	1310
2014	1	2	4	1400
2015	6	23	4	1402
2009	7	30	5	1448
2014	6	24	2	1451
2006	12	51	4	1510
2011	9	35	4	1493
2009	2	6	3	1370
2014	1	2	2	1091
2007	3	13	1	1539
2006	11	45	1	1617
2010	11	46	5	1518
2011	5	19	4	1651
2008	2	9	3	1520
2013	9	37	6	1341
2009	9	38	4	1705
2011	6	25	4	1531
2013	2	6	4	1313
2006	7	28	4	1684
2008	11	46	1	1435
2014	5	19	3	1538
2016	2	6	1	1161
2012	11	44	5	963
2006	7	28	2	1643
2008	11	47	1	1423
2015	8	31	7	1313
2014	9	39	5	1388
2013	6	25	1	1499
2014	4	14	7	1131
2015	9	40	2	1415
2010	1	53	7	994
2011	1	2	6	1296
2007	11	45	1	1582
2006	9	38	2	1635
2014	7	30	7	1427
2007	6	22	6	1393
2015	1	5	6	1062
2008	3	10	5	1467
2011	1	1	2	1496
2006	11	46	6	1293
2016	12	49	2	1340
2016	9	35	5	1367
2006	4	14	2	1618
2009	2	7	7	1090
2015	5	19	7	1143
2012	7	29	4	1558
2008	12	52	2	1335
2009	2	7	1	1331
2009	9	37	5	1242
2007	3	12	7	1270
2006	1	4	1	1622
2011	5	20	4	1534
2007	7	28	6	1378
2013	3	12	2	1240
2008	9	39	6	1400
2012	8	31	3	1420
2011	2	7	6	1304
2011	1	4	5	1207
2011	10	40	6	1319
2016	7	28	4	1455
2009	12	52	5	695
2012	9	36	5	1486
2016	9	38	6	1264
2016	1	1	5	1414
2012	3	10	6	1215
2016	8	31	2	1360
2007	11	44	7	1327
2006	3	13	1	1628
2014	10	42	4	1519
2016	5	20	4	1493
2016	9	36	1	1232
2009	7	28	7	1145
2006	7	29	7	1292
2016	8	33	5	1461
2011	6	22	5	1536
2016	5	20	2	1570
2014	12	52	7	939
2010	7	27	1	1286
2014	11	48	4	662
2012	7	30	5	1494
2008	9	37	3	1639
2014	11	48	2	1351
2006	3	11	3	1660
2014	4	17	6	1374
2016	11	46	2	1209
2011	3	10	7	1171
2014	8	35	1	1372
2011	6	25	6	1443
2011	3	11	3	1437
2012	5	18	3	1556
2011	1	3	5	1420
2007	7	27	5	1518
2008	3	12	5	1447
2010	4	15	4	1486
2013	7	27	3	1465
2013	2	8	3	1340
2014	2	6	7	1112
2016	5	21	7	1164
2016	9	37	1	1297
2007	11	47	6	1256
2010	8	32	7	1302
2009	4	16	3	1305
2014	2	6	1	1105
2016	7	30	7	1139
2012	8	32	3	1661
2014	1	1	3	1501
2011	2	8	7	1188
2013	1	5	1	1174
2013	3	10	2	1359
2016	2	7	3	1315
2006	6	23	7	1257
2014	10	41	2	1510
2015	4	17	4	1362
2009	2	9	3	1533
2006	3	11	5	1490
2014	3	13	2	1358
2015	8	34	5	1547
2015	9	37	4	1313
2014	5	18	5	1526
2009	9	39	2	1634
2009	6	24	5	1518
2011	2	5	5	1329
2010	11	45	1	1314
2014	4	15	3	1449
2014	4	16	5	1384
2007	7	30	4	1615
2013	7	30	2	1473
2010	6	26	3	1600
2006	9	37	3	1671
2012	11	47	1	1317
2012	5	19	1	1356
2014	10	44	5	1385
2015	8	34	7	1307
2009	4	17	7	1270
2008	4	16	4	1519
2009	4	17	1	1206
2006	11	45	7	1251
2006	3	9	7	1160
2013	1	4	7	1068
2009	8	32	5	1590
2010	7	29	3	1545
2007	8	31	4	1710
